"id","comitted_production_per_hour","hired_for_this","remarks","employee_id","skills_id","process_id","efficiency","smv"
"9716","PKT PSN MARK","yes",NULL,"11784",NULL,NULL,"100","0.6"
"9717","COLLER MARK","yes",NULL,"11784",NULL,NULL,"120","0.5"
"9718","108","yes",NULL,"17254","254","98","72","0.4"
"9719","84","yes",NULL,"17254","254","666","70","0.5"
"9720","72","yes","Average","13193","390","902","60","0.5"
"9721","90","yes","Average","13193","391","1129","68","0.4"
"9722","72","yes","Average","13054","299","902","60","0.5"
"9723","90","yes","Average","13054","304","1129","60","0.5"
"9724","Front and back part  Follow up. Line layout making. Production follow up size and serial maintaining operator train up. Operator monitoring.","yes",NULL,"17253",NULL,NULL,"72","0"
"9725","47","yes","Average","13055","390","906","67","0.86"
"9726","83","yes",NULL,"13055","390","1134","69","0.5"
"9727","Front and back part  Follow up. Line layout making. Production follow up size and serial maintaining operator train up. Operator monitoring.","yes",NULL,"17166",NULL,NULL,"70","0"
"9728","65","yes","Average","13057","303","865","65","0.5"
"9729","64","yes","Average","13057","390","1134","64","0.5"
"9730","40","yes","Aveage","13097","390","853","60","0.9"
"9731","37","yes","Aveage","13097","390","852","55","0.9"
"9732","60","yes","Aveage","13097","391","851","60","0.8"
"9733","96","yes",NULL,"13101","390","1137","64","0.4"
"9734","93","yes",NULL,"13101","390","1138","62","0.4"
"9735","94","yes",NULL,"13101","390","1139","63","0.4"
"9736","60","yes",NULL,"13108","390","1131","60","0.6"
"9737","62","yes",NULL,"13108","390","1133","62","0.8"
"9738","60","yes",NULL,"13108","390","853","55","0.6"
"9739","61","yes","Average","13109","390","1148","61","0.6"
"9740","62","yes","Average","13109","390","1146","62","0.6"
"9741","96","yes","Average","13109","390","1147","64","0.4"
"9742","68","yes",NULL,"13231","390","1149","62","0.55"
"9743","80","yes",NULL,"13231","390","1150","60","0.45"
"9744","63","yes",NULL,"13231","391","1151","63","0.6"
"9745","45","yes","Average","13237","390","1144","65","0.86"
"9746","60","yes","Average","13237","391","851","65","0.65"
"9747","62","yes","Average","13237","390","1149","67","0.65"
"9748","100",NULL,NULL,"12333","243","1156","75","0.45"
"9749","78","yes",NULL,"13245","390","1134","65","0.5"
"9750","78","yes",NULL,"13245","391","1135","60","0.3"
"9751","45","yes",NULL,"13245","390","982","63","0.4"
"9752","60","yes","Average","13250","390","1153","65","0.65"
"9753","63","yes","Average","13250","390","851","66","0.63"
"9754","80","yes","Average","13250","390","1143","67","0.5"
"9755","62","yes",NULL,"13257","390","1152","67","0"
"9756","62","yes",NULL,"13257","390","1120","65","0"
"9757","60","yes",NULL,"13257","391","1134","65","0"
"9758","45","yes",NULL,"13263","390","1144","65","0"
"9759","60","yes",NULL,"13263","391","1152","65","0"
"9760","62","yes",NULL,"13263","390","1149","67","0"
"9761","143",NULL,NULL,"13841","86","157","72","0.3"
"9762","142",NULL,NULL,"13841","86","288","71","0.3"
"9763","62","yes",NULL,"13645","390","1153","67","0.65"
"9764","84","yes",NULL,"13645","390","1157","70","0.5"
"9765","60","yes",NULL,"13645","391","1134","65","0.65"
"9766","117",NULL,NULL,"14407","86","351","74","0.38"
"9767","114",NULL,NULL,"14407","86","161","72","0.38"
"9768","144",NULL,NULL,"14457","86","345","72","0.3"
"9769","81","yes","Average","13662","395","960","65","0.48"
"9770","89","yes","Average","13662","395","1125","67","0.45"
"9771","67","yes","Average","13662","392","960","67","0.6"
"9772","98",NULL,NULL,"16552","86","330","74","0.5"
"9773","146",NULL,NULL,"16552","86","517","73","0.3"
"9774","80","yes",NULL,"1425","14","79","80","0.6"
"9775","110","yes",NULL,"1425","14","94","83","0.45"
"9776","80","yes",NULL,"1425","14","443","80","0.6"
"9777","140","yes",NULL,"1425","14","58","70","0.3"
"9778","140","yes",NULL,"1425","14","49","70","0.3"
"9779","110","yes",NULL,"1425","16","81","83","0.45"
"9780","100","yes",NULL,"1425","16","640","75","0.45"
"9781","140","yes",NULL,"1425","8","59","70","0.3"
"9782","80","yes",NULL,"3139","14","79","80","0.6"
"9783","180","yes",NULL,"3139","14","49","90","0.3"
"9784","180","yes",NULL,"3139","14","58","90","0.3"
"9785","100","yes",NULL,"3139","13","7","75","0.45"
"9786","150","yes",NULL,"3139","13","19","75","0.3"
"9787","113",NULL,NULL,"14723","86","136","85","45"
"9788","79",NULL,NULL,"14723","86","302","80","0.6"
"9789","120","yes",NULL,"1407","11","46","76","0.38"
"9790","110","yes",NULL,"1407","11","42","83","0.45"
"9791","100","yes",NULL,"1407","8","7","75","0.45"
"9792","120","yes",NULL,"1407","8","41","80","0.4"
"9793","140","yes",NULL,"1407","8","35","82","0.35"
"9794","90","yes",NULL,"1407","8","16","75","0.5"
"9795","80","yes",NULL,"1407","8","26","80","0.6"
"9796","140","yes",NULL,"10306","8","640","82","0.35"
"9797","110","yes",NULL,"10306","8","446","73","0.4"
"9798","150","yes",NULL,"10306","8","31","75","0.3"
"9799","149",NULL,NULL,"14778","86","159","75","0.3"
"9800","111",NULL,NULL,"14778","86","361","74","0.4"
"9801","130","yes",NULL,"3137","8","11","65","0.3"
"9802","140","yes",NULL,"3137","8","40","82","0.35"
"9803","150","yes",NULL,"3137","8","42","88","0.35"
"9804","130","yes",NULL,"3137","8","46","82","0.38"
"9805","62","yes","Average","13665","390","1131","62","0.6"
"9806","76","yes","Average","13665","390","1145","63","0.5"
"9807","76","yes","Average","13665","391","1163","65","0.5"
"9808","107",NULL,NULL,"16253","86","131","81","0.45"
"9809","71",NULL,NULL,"14780","93","310","71","0.6"
"9810","116",NULL,NULL,"14780","93","321","77","0.4"
"9811","152",NULL,NULL,"15137","86","309","76","0.3"
"9812","63","yes","Average","13667","390","1148","63","0.6"
"9813","62","yes","Average","13667","390","1144","62","0.6"
"9814","72","yes","Average","13667","391","853","60","0.5"
"9815","47","yes","Average","13677","390","1143","55","0.7"
"9816","60","yes","Average","13677","390","1144","60","0.6"
"9817","60","yes","Average","13677","390","1145","62","0.55"
"9818","58","yes","Average","13743","390","1157","68","0.7"
"9819","58","yes","Average","13743","391","1151","68","0.7"
"9820","70","yes","Average","13743","390","1134","70","0.6"
"9821","90","yes","Average","13770","390","1138","60","0.4"
"9822","78","yes","Average","13770","390","1145","65","0.5"
"9823","90","yes","Average","13770","390","1128","60","0.4"
"9824","300","yes",NULL,"3503","254","97","75","0.15"
"9825","350","yes",NULL,"3503","31","458","88","0.15"
"9826","200","yes",NULL,"3501","254","97","80","0.24"
"9827","320","yes",NULL,"3501","31","457","80","0.15"
"9828","320","yes",NULL,"3501","254","452","80","0.15"
"9829","200","yes",NULL,"15825","8","78","80","0.24"
"9830","220","yes",NULL,"15825","8","97","88","0.24"
"9831","350","yes",NULL,"15825","8","98","88","0.15"
"9832","160","yes",NULL,"3410","32","33","80","0.3"
"9833","200","yes",NULL,"10703","8","78","80","0.24"
"9834","350","yes",NULL,"10703","8","29","88","0.15"
"9835","160","yes",NULL,"3504","32","91","80","0.3"
"9836","320","yes",NULL,"3504","254","452","80","0.15"
"9837","320","yes",NULL,"3505","254","452","80","0.15"
"9838","350","yes",NULL,"3505","31","457","88","0.15"
"9839","320","yes",NULL,"3505","31","458","80","0.15"
"9840","172",NULL,NULL,"109","86","517","86","0.3"
"9841","105",NULL,NULL,"109","86","351","78","0.45"
"9842","68","yes","Average","13870","395","1158","64","0.55"
"9843","48","yes","Average","13870","390","852","62","0.8"
"9844","60","yes","Average","13870","390","912","60","0.6"
"9845","55","yes","Average","13829","390","1171","55","0.6"
"9846","70","yes","Average","13829","390","1170","58","0.5"
"9847","90","yes","Average","13829","390","1172","60","0.4"
"9848","70","yes",NULL,"15957","295","759","70","0.6"
"9849","90","yes",NULL,"15957","295","760","60","0.4"
"9850","130","yes",NULL,"15957","295","787","65","0.3"
"9851","70","yes",NULL,"14978","295","728","65","0.6"
"9852","120","yes",NULL,"14978","295","766","70","0.4"
"9853","100","yes",NULL,"14978","295","767","70","0.45"
"9854","68","yes",NULL,"15104","295","728","80","0.7"
"9855","70","yes",NULL,"15104","295","729","70","0.6"
"9856","90","yes",NULL,"15104","295","756","75","0.5"
"9857","70","yes",NULL,"10438","295","759","70","0.6"
"9858","120","yes",NULL,"10438","295","762","70","0.35"
"9859","112","yes",NULL,"10438","295","727","75","0.4"
"9860","60","yes",NULL,"2369","295","759","60","0.6"
"9861","105","yes",NULL,"2369","295","760","70","0.4"
"9862","86","yes",NULL,"2369","295","779","65","0.45"
"9863","86","yes",NULL,"12697","295","783","65","0.45"
"9864","66","yes",NULL,"12697","295","774","55","0.5"
"9865","105","yes",NULL,"12697","295","780","70","0.4"
"9866","80","yes",NULL,"15841","295","759","75","0.6"
"9867","100","yes",NULL,"15841","295","760","72","0.4"
"9868","100","yes",NULL,"15841","295","758","72","0.4"
"9869","55","yes","Average","13837","389","1158","55","0.6"
"9870","90","yes","Average","13837","389","1169","60","0.4"
"9871","63","yes","Average","13837","389","1159","58","0.55"
"9872","71","yes","Average","13839","390","1133","71","0.6"
"9873","60","yes","Average","13839","390","1134","70","0.7"
"9874","71","yes","Average","13839","391","1152","71","0.6"
"9875","58","yes","Average","13874","390","1157","68","0.7"
"9876","60","yes","Average","13874","391","1153","70","0.7"
"9877","61","yes","Average","13874","391","1151","71","0.7"
"9878","72","yes","Average","13875","396","1174","72","0.6"
"9879","72","yes","Average","13875","392","1173","72","0.6"
"9880","88","yes","Average","13875","390","1175","73","0.5"
"9881","60","yes","Average","13883","390","1134","68","0.6"
"9882","62","yes","Average","13883","390","1144","62","0.6"
"9883","68","yes","Average","13883","390","1173","64","0.55"
"9884","60","yes","Average","13883","390","1134","68","0.6"
"9885","62","yes","Average","13883","390","1144","62","0.6"
"9886","68","yes","Average","13883","390","1173","64","0.55"
"9887","65","yes","Average","13918","390","1143","65","0.6"
"9888","65","yes","Average","13918","390","1144","65","0.6"
"9889","54","yes","Average","13918","391","1175","63","0.7"
"9890","72","yes","Average","13924","390","1131","72","0.6"
"9891","60","yes","Average","13924","391","1134","70","0.7"
"9892","58","yes","Average","13924","390","1001","68","0.7"
"9893","101",NULL,NULL,"14734","89","137","85","0.5"
"9894","132",NULL,NULL,"15111","89","297","73","0.33"
"9895","58",NULL,NULL,"15111","86","517","63","0.65"
"9896","93","yes","Average","13925","390","1170","62","0.4"
"9897","90","yes","Average","13925","390","1140","60","0.4"
"9898","72","yes","Average","13925","390","1153","60","0.5"
"9899","46","yes","Average","13927","390","1144","66","0.86"
"9900","60","yes","Average","13927","391","1153","65","0.65"
"9901","42","yes","Average","13927","390","1158","63","0.9"
"9902","64","yes","Average","13933","390","949","64","0.6"
"9903","79","yes","Average","13933","390","1173","66","0.5"
"9904","64","yes","Average","13933","391","1176","64","0.6"
"9905","75","yes","Average","13942","390","1157","75","0.6"
"9906","95","yes","Average","13942","390","1132","70","0.44"
"9907","60","yes","Average","13942","391","1134","65","0.65"
"9908","91","yes","Average","13940","395","1133","73","0.48"
"9909","78","yes","Average","13940","397","1177","78","0.6"
"9910","172","yes","Average","13940","398","1178","85","0.26"
"9911","82","yes","Average","13948","389","1133","68","0.5"
"9912","66","yes","Average","13948","390","1144","66","0.6"
"9913","82","yes","Average","13948","390","1170","68","0.5"
"9914","79",NULL,NULL,"15707","242","295","79","0.6"
"9915","65","yes","Average","13949","390","1134","65","0.6"
"9916","65","yes","Average","13949","390","1130","65","0.6"
"9917","76","yes","Average","13949","390","1145","63","0.5"
"9918","78","yes","Average","13951","389","1158","65","0.5"
"9919","54","yes","Average","13951","389","904","63","0.7"
"9920","78","yes","Average","13951","389","1125","65","0.5"
"9921","70","yes","Average","13974","391","1175","70","0.6"
"9922","58","yes","Average","13974","390","1131","68","0.7"
"9923","70","yes","Average","13974","390","1169","70","0.6"
"9924","500","yes",NULL,"16897","291","810","83","0.1"
"9925","90","yes",NULL,"1294","384","814","75","0.5"
"9926","76","yes","Average","13977","390","1180","70","0.55"
"9927","68","yes","Average","13977","390","1120","68","0.7"
"9928","68","yes","Average","13977","390","852","68","0.7"
"9929","90","yes","Average","13992","395","1158","72","0.48"
"9930","93","yes","Average","13992","395","1125","70","0.45"
"9931","68","yes","Average","13992","392","1162","75","0.66"
"9932","70","yes",NULL,"16912","291","681","70","0.6"
"9933","160","yes",NULL,"6933","384","679","80","0.3"
"9934","500","yes",NULL,"9493","291","682","83","0.1"
"9935","75","yes",NULL,"16917","291","681","75","-4.4"
"9936","55","yes",NULL,"1304","291","818","73","-3.2"
"9937","160","yes",NULL,"6938","384","679","80","-3.7"
"9938","55","yes",NULL,"1307","291","819","73","0.8"
"9939","80","yes",NULL,"13341","291","820","80","0.6"
"9940","60","yes",NULL,"1312","291","819","80","0.8"
"9941","55","yes",NULL,"807","291","819","73","0.8"
"9942","70","yes",NULL,"810","291","681","70","0.6"
"9943","170","yes",NULL,"16953","291","823","71","0.25"
"9944","60","yes",NULL,"11070","291","825","80","0.8"
"9945","60","yes",NULL,"10819","291","825","80","0.8"
"9946","90","yes",NULL,"15430","291","826","75","-4.5"
"9947","90","yes",NULL,"1352","291","826","75","0.5"
"9948","60","yes",NULL,"10057","291","825","80","0.8"
"9949","160","yes",NULL,"9301","384","679","80","0.3"
"9950","70","yes",NULL,"10585","291","681","70","0.6"
"9951","70","yes",NULL,"10586","291","681","70","0.6"
"9952","90","yes",NULL,"1649","384","829","75","0.3"
"9953","150","yes",NULL,"1397","384","679","75","0.3"
"9954","180","yes",NULL,"1398","291","823","75","0.25"
"9955","100","yes",NULL,"1655","384","830","83","0.5"
"9956","70","yes",NULL,"10390","291","681","70","-6.4"
"9957","500","yes",NULL,"11418","291","831","83","0.6"
"9958","100","yes",NULL,"4259","384","830","80","0.8"
"9959","60","yes",NULL,"10404","291","818","80","-1.2"
"9960","65","yes",NULL,"15269","291","818","87","0.8"
"9961","60","yes",NULL,"177","291","818","80","0.8"
"9962","55","yes",NULL,"9649","291","818","80","0.8"
"9963","60","yes",NULL,"6838","291","818","80","0.8"
"9964","85","yes",NULL,"16824","384","830","70","0.5"
"9965","70","yes",NULL,"2249","291","833","80","0.3"
"9966","160","yes",NULL,"10441","291","834","80","0.3"
"9967","500","yes",NULL,"8652","384","835","83","0.1"
"9968","55","yes",NULL,"14030","291","818","73","0.8"
"9969","60","yes",NULL,"15054","291","825","80","0.8"
"9970","150","yes",NULL,"15055","291","834","75","0.3"
"9971","75","yes",NULL,"1489","291","681","75","0.6"
"9972","60","yes",NULL,"15057","291","825","80","0.8"
"9973","60","yes",NULL,"15058","291","834","80","0.8"
"9974","90","yes",NULL,"15060","384","836","75","0.5"
"9975","55","yes",NULL,"1493","291","821","73","0.8"
"9976","60","yes",NULL,"15063","291","825","80","0.8"
"9977","140","yes",NULL,"1496","291","837","70","0.3"
"9978","55","yes",NULL,"15065","291","827","73","0.8"
"9979","55","yes",NULL,"15066","291","818","73","0.8"
"9980","80","yes",NULL,"15068","291","824","80","0.6"
"9981","70","yes",NULL,"733","291","839","70","0.6"
"9982","60","yes",NULL,"9694","291","825","80","0.8"
"9983","60","yes",NULL,"16862","291","818","80","0.8"
"9984","55","yes",NULL,"10207","291","825","73","0.8"
"9985","55","yes",NULL,"16863","291","818","80","0.6"
"9986","70","yes",NULL,"15845","291","681","70","0.6"
"9987","70","yes",NULL,"9702","291","825","93","0.8"
"9988","500","yes",NULL,"15084","291","840","83","0.1"
"9989","60","yes",NULL,"10478","291","819","80","0.8"
"9990","55","yes",NULL,"10481","291","825","73","0.8"
"9991","55","yes",NULL,"15095","291","821","73","0.8"
"9992","55","yes",NULL,"11002","291","819","73","0.8"
"9993","150","yes",NULL,"15098","384","679","75","-4.7"
"9994","147",NULL,NULL,"17279","245","415","73","0.3"
"9995","71",NULL,NULL,"17279","245","412","71","0.6"
"9996","220",NULL,NULL,"17279","183","410","73","0.2"
"9997","109",NULL,NULL,"17280","165","203","73","0.4"
"9998","70",NULL,NULL,"17280","165","419","70","0.6"
